,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
3677,1460.0,50.0,RL,41.18680656331964,18524.174801254565,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-144.54527825810754,TA,TA,PConc,TA,TA,No,Unf,418.46180371624865,Unf,223.15336880658003,467.0,1650.082429410597,GasA,Ex,Y,SBrkr,1248.8679058262646,475.1918193760912,0.0,1573.1203687747618,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,352.346778592277,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,208405.51224544315
3678,1460.0,50.0,RL,87.61722523171298,15245.829209610922,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,9,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,115.98969833504727,TA,TA,PConc,TA,TA,No,Unf,359.4298278253244,Unf,170.6777208687504,467.0,808.7559518316048,GasA,Ex,Y,SBrkr,1166.7437432451004,713.3679814903744,0.0,1926.545448634894,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,511.3404533370537,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,295482.6499726881
3679,1460.0,50.0,RL,75.21983598913847,2754.0419174218996,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,166.12299860312987,TA,TA,PConc,TA,TA,No,Unf,277.34628873692725,Unf,-103.79384657124908,467.0,1915.7019587704476,GasA,Ex,Y,SBrkr,696.705536354581,443.981113600821,0.0,1696.9845476919904,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,766.8932196422081,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,231936.18073705086
3680,1460.0,50.0,RL,47.66341910755119,-6908.302832269346,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-36.876353175856764,TA,TA,PConc,TA,TA,No,Unf,910.240583695652,Unf,-157.16229433826905,467.0,1597.0739322401932,GasA,Ex,Y,SBrkr,1499.441029137476,295.9838107659888,0.0,1669.6635042892603,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,552.925571869742,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,206034.95697425405
3681,1460.0,50.0,RL,66.29786071001129,20629.233024198387,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-168.60694760872158,TA,TA,PConc,TA,TA,No,Unf,490.3286715427074,Unf,-50.17302444285966,467.0,1506.4403070820977,GasA,Ex,Y,SBrkr,1020.5166526156977,-520.0720563545667,0.0,1061.8196031804032,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,277.63723673849523,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,203243.3809805584
3682,1460.0,50.0,RL,102.58974252533068,-1436.7253346053349,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,287.5168969067207,TA,TA,PConc,TA,TA,No,Unf,688.5774525743639,Unf,21.020175239304432,467.0,1083.7103613258487,GasA,Ex,Y,SBrkr,975.390499293104,437.2319786694572,0.0,1082.416065864883,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,307.6100236467173,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,203165.22712902824
3683,1460.0,50.0,RL,65.38853931602198,-6914.56281476633,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,242.37747226113248,TA,TA,PConc,TA,TA,No,Unf,323.82632081683875,Unf,-33.43711144923689,467.0,1173.3703704859324,GasA,Ex,Y,SBrkr,993.3512378262495,207.02454136379197,0.0,1601.1114489748295,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,599.971649639258,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,254937.86036485326
3684,1460.0,50.0,RL,83.02886057960954,8993.434798621498,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-41.62515780100284,TA,TA,PConc,TA,TA,No,Unf,410.007346989465,Unf,137.38999920886872,467.0,1625.2287716162868,GasA,Ex,Y,SBrkr,1208.0138948011297,576.4742744542838,0.0,500.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,694.7989578306045,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,218663.84576844313
3685,1460.0,50.0,RL,73.53343746403132,6683.154233573523,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,118.05725869355281,TA,TA,PConc,TA,TA,No,Unf,635.8283267373208,Unf,106.73658641130515,467.0,399.38579251546093,GasA,Ex,Y,SBrkr,1101.0327191493939,818.4520225968176,0.0,1467.4293564971304,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,361.15192832290586,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,246339.02116055822
3686,1460.0,50.0,RL,93.00887901547242,15529.664981330468,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,151.57781568235552,TA,TA,PConc,TA,TA,No,Unf,-65.79692463009007,Unf,166.36952423642634,467.0,866.7337403493405,GasA,Ex,Y,SBrkr,722.6638797462663,215.6509806456944,0.0,948.6317720635772,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,394.1458137588953,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,201267.52406512725
3687,1460.0,50.0,RL,49.32100519261879,8850.723482971278,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,295.11650387355076,TA,TA,PConc,TA,TA,No,Unf,848.0499444721718,Unf,-92.26301270459024,467.0,1081.4265122395175,GasA,Ex,Y,SBrkr,773.985851495522,440.70890975738337,0.0,1259.3494468929148,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,418.8829861298907,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,228628.56196002132
3688,1460.0,50.0,RL,85.25035519460849,13808.44656298263,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-224.8826818559759,TA,TA,PConc,TA,TA,No,Unf,573.527281032157,Unf,215.5334698762872,467.0,379.45646186578495,GasA,Ex,Y,SBrkr,894.4639167543634,792.5224359127672,0.0,1243.3855195593374,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,278.6361030882481,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,203016.89663014087
3689,1460.0,50.0,RL,55.51722833457881,15921.445316663378,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,96.3652636645347,TA,TA,PConc,TA,TA,No,Unf,106.30789149124854,Unf,174.67474956062185,467.0,635.8375223949308,GasA,Ex,Y,SBrkr,713.1411313023697,566.0454160210921,0.0,1215.8339608106487,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,685.4987274492651,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,184402.1059504998
3690,1460.0,50.0,RL,97.88739258166638,14233.663196263911,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,232.54825227260886,TA,TA,PConc,TA,TA,No,Unf,-266.3642294334861,Unf,-15.501143494782873,467.0,1143.5885020761164,GasA,Ex,Y,SBrkr,65.18057152769916,52.234568408956875,0.0,2389.1289527299673,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,427.63772275890017,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,265979.924583116
3691,1460.0,50.0,RL,64.00884646802001,18075.14750607261,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-99.00780428813081,TA,TA,PConc,TA,TA,No,Unf,691.1400161266124,Unf,45.13139699923701,467.0,1779.1923253296075,GasA,Ex,Y,SBrkr,1896.0783150240118,181.1836029428194,0.0,918.8259216600028,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,364.3690153990752,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,179286.33947787114
3692,1460.0,50.0,RL,85.82840763976645,7615.242928463345,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,14.300916257130623,TA,TA,PConc,TA,TA,No,Unf,598.5462466966683,Unf,98.96982861792353,467.0,851.1720028691211,GasA,Ex,Y,SBrkr,542.3981116506247,901.219569111723,0.0,1675.680512037121,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,436.6533873400144,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,229299.48294838998
3693,1460.0,50.0,RL,115.94311602006586,2978.1494337485483,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,171.00117675382785,TA,TA,PConc,TA,TA,No,Unf,149.75754729396544,Unf,209.18482372158118,467.0,1035.2459464129688,GasA,Ex,Y,SBrkr,1320.875493640459,361.0758906417227,0.0,1487.463345352471,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,687.7880952123489,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,235855.5076186878
3694,1460.0,50.0,RL,64.30218374091918,706.5603273999459,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,9,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,56.25933975158523,TA,TA,PConc,TA,TA,No,Unf,846.6701014272053,Unf,-102.43355666971809,467.0,1777.4707726137694,GasA,Ex,Y,SBrkr,1225.734869772635,317.7149412234868,0.0,1586.9251469256753,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,585.9418618071523,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,239264.0711593114
3695,1460.0,50.0,RL,64.45289006022797,8503.062796662041,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,9,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-181.38037058430794,TA,TA,PConc,TA,TA,No,Unf,405.2449893600059,Unf,130.3880415060986,467.0,1522.7083467825782,GasA,Ex,Y,SBrkr,1951.6775848319503,632.7251763382783,0.0,942.2970462057599,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,396.8473882916759,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,213093.26563713388
3696,1460.0,50.0,RL,62.746260411662846,22561.73296071242,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-71.7261518102249,TA,TA,PConc,TA,TA,No,Unf,842.8363666470311,Unf,-304.610130853406,467.0,1375.115735702258,GasA,Ex,Y,SBrkr,1232.331830905233,173.204731949273,0.0,1104.9390560872218,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,465.1691663076519,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,259420.53685137397
3697,1460.0,50.0,RL,77.960754845341,13174.09154434074,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,508.6432943118316,TA,TA,PConc,TA,TA,No,Unf,378.6571637323273,Unf,234.7840733600004,467.0,779.1524561590988,GasA,Ex,Y,SBrkr,898.7631364533345,222.12763486276765,0.0,1895.2892059703795,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,638.525400023031,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,236548.51278497925
3698,1460.0,50.0,RL,112.89791098492724,3098.788346941161,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,204.04718405080166,TA,TA,PConc,TA,TA,No,Unf,314.5888155335653,Unf,9.625724939358747,467.0,1571.4889652970314,GasA,Ex,Y,SBrkr,1570.85289394469,650.4897501581263,0.0,1283.624440331428,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,323.18379107094665,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,186625.50349962307
3699,1460.0,50.0,RL,76.6397114705536,19177.2640754815,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,138.74656271590683,TA,TA,PConc,TA,TA,No,Unf,-99.46743847695245,Unf,26.113375483650877,467.0,1053.2154221476485,GasA,Ex,Y,SBrkr,1220.6265416743872,596.0338290191692,0.0,2194.648143641117,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,307.53239711790525,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,254871.3807131233
3700,1460.0,50.0,RL,71.33774900535711,15520.805862893005,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,79.55874124442447,TA,TA,PConc,TA,TA,No,Unf,25.80755381193876,Unf,34.349814956396955,467.0,1147.9199767881078,GasA,Ex,Y,SBrkr,1665.8092711764882,946.2650479430764,0.0,1576.356304423623,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,463.01601900015777,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,226248.6005029709
3701,1460.0,50.0,RL,76.30831082720911,-4594.322166940356,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,9,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-40.93300119238242,TA,TA,PConc,TA,TA,No,Unf,225.86198711165474,Unf,152.7482987527059,467.0,1278.7504145044645,GasA,Ex,Y,SBrkr,1384.4185349290522,203.26591502311499,0.0,1480.2089256245506,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,740.9296616655733,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,237691.77877385457
3702,1460.0,50.0,RL,70.69371586233686,-261.4492980007017,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-108.55731756051458,TA,TA,PConc,TA,TA,No,Unf,-250.45943037577672,Unf,57.55463234144892,467.0,1316.6937516080484,GasA,Ex,Y,SBrkr,568.8417134311555,243.433287104844,0.0,1836.9678092761737,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,631.2462455460825,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,224647.87162494462
3703,1460.0,50.0,RL,82.071828210505,4190.7875637473935,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-68.69057244682688,TA,TA,PConc,TA,TA,No,Unf,518.9916988273355,Unf,203.13694684876953,467.0,1279.5051070584243,GasA,Ex,Y,SBrkr,1257.4206988873045,659.7245938592248,0.0,1138.0550736875089,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,605.4877605547935,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,202732.88179492732
3704,1460.0,50.0,RL,52.733628265967695,16201.290003579783,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,221.47827563551553,TA,TA,PConc,TA,TA,No,Unf,294.7707465403314,Unf,353.77571583562064,467.0,715.5803529761426,GasA,Ex,Y,SBrkr,1070.0495056982122,47.06982863219264,0.0,1359.1882066540445,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,-9.060168013905468,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,227970.28858446877
3705,1460.0,50.0,RL,31.26960991802229,14134.850351697954,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-30.2022828914904,TA,TA,PConc,TA,TA,No,Unf,71.7762366694219,Unf,-77.09945599376667,467.0,1080.762460737043,GasA,Ex,Y,SBrkr,822.0479216297773,702.5399174591814,0.0,2542.6983276766277,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,290.3189824615096,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,253249.4329059116
3706,1460.0,50.0,RL,79.00479809868149,18444.660078756235,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,97.3938348968613,TA,TA,PConc,TA,TA,No,Unf,653.9470909833295,Unf,87.58307306702461,467.0,1396.9493778790463,GasA,Ex,Y,SBrkr,1069.1134943946986,144.42319446894777,0.0,1402.5016347011044,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,738.7479103729199,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,193395.96216584725
3707,1460.0,50.0,RL,74.90835963333102,14179.226866346742,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-121.53553886752883,TA,TA,PConc,TA,TA,No,Unf,93.11929881492938,Unf,-79.1549062439243,467.0,902.7334763415141,GasA,Ex,Y,SBrkr,1488.0265015036844,-202.5230618935068,0.0,1918.5399725114148,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,121.29134513074331,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,233277.20941969493
3708,1460.0,50.0,RL,68.81287255209679,16258.11824948601,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,23.54284512848271,TA,TA,PConc,TA,TA,No,Unf,-249.08051943615226,Unf,321.07066396850865,467.0,654.6991230426999,GasA,Ex,Y,SBrkr,1076.2884056319997,794.2824036988351,0.0,1182.554910233099,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,156.26780889176928,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,228038.3574496873
3709,1460.0,50.0,RL,97.4588618152701,12311.848275555429,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-100.24297148863411,TA,TA,PConc,TA,TA,No,Unf,1275.100573829402,Unf,-129.26217459361484,467.0,1779.8257007957322,GasA,Ex,Y,SBrkr,1320.2834260485392,86.54525392435559,0.0,1187.124633082297,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,506.06129269991806,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,244958.38116576907
3710,1460.0,50.0,RL,70.26546869844186,9858.42228695199,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,46.04129831438984,TA,TA,PConc,TA,TA,No,Unf,636.995837029742,Unf,-22.639365504795897,467.0,2063.9774911899403,GasA,Ex,Y,SBrkr,1035.4815733942714,-18.149328376523727,0.0,1436.9359568953892,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,555.749277100066,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,226981.52613847144
3711,1460.0,50.0,RL,58.87886731845547,7370.272390744164,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-141.49209646556997,TA,TA,PConc,TA,TA,No,Unf,345.928765478508,Unf,-169.7644247612285,467.0,1011.2539975153459,GasA,Ex,Y,SBrkr,1485.611058317958,-243.4097671515284,0.0,1481.1836806902108,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,744.8689288315709,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,230082.6485032366
